psgc_code,province,municipality,barangay
1004308040,Misamis Oriental,City of Gingoog,Barangay 16
1004308041,Misamis Oriental,City of Gingoog,Barangay 17
1004308073,Misamis Oriental,City of Gingoog,Barangay 18
1004308042,Misamis Oriental,City of Gingoog,Barangay 18-A
1004308043,Misamis Oriental,City of Gingoog,Barangay 19
1004308044,Misamis Oriental,City of Gingoog,Barangay 2
1004308045,Misamis Oriental,City of Gingoog,Barangay 20
1004308046,Misamis Oriental,City of Gingoog,Barangay 21
1004308074,Misamis Oriental,City of Gingoog,Barangay 22
1004308047,Misamis Oriental,City of Gingoog,Barangay 22-A
1004308048,Misamis Oriental,City of Gingoog,Barangay 23
1004308049,Misamis Oriental,City of Gingoog,Barangay 24
1004308075,Misamis Oriental,City of Gingoog,Barangay 24-A
1004308050,Misamis Oriental,City of Gingoog,Barangay 25
1004308051,Misamis Oriental,City of Gingoog,Barangay 26
1004308055,Misamis Oriental,City of Gingoog,Barangay 3
1004308056,Misamis Oriental,City of Gingoog,Barangay 4
1004308057,Misamis Oriental,City of Gingoog,Barangay 5
1004308058,Misamis Oriental,City of Gingoog,Barangay 6
1004308059,Misamis Oriental,City of Gingoog,Barangay 7
1004308060,Misamis Oriental,City of Gingoog,Barangay 8
1004308061,Misamis Oriental,City of Gingoog,Barangay 9
1004308008,Misamis Oriental,City of Gingoog,Binakalan
1004308010,Misamis Oriental,City of Gingoog,Capitulangan
1004308011,Misamis Oriental,City of Gingoog,Daan-Lungsod
1004308076,Misamis Oriental,City of Gingoog,Dinawehan
1004308077,Misamis Oriental,City of Gingoog,Eureka
1004308012,Misamis Oriental,City of Gingoog,Hindangon
1004308013,Misamis Oriental,City of Gingoog,Kalagonoy
1004308078,Misamis Oriental,City of Gingoog,Kalipay
1004308079,Misamis Oriental,City of Gingoog,Kamanikan
1004308080,Misamis Oriental,City of Gingoog,Kianlagan
1004308014,Misamis Oriental,City of Gingoog,Kibuging
1004308015,Misamis Oriental,City of Gingoog,Kipuntos
1004308016,Misamis Oriental,City of Gingoog,Lawaan
1004308017,Misamis Oriental,City of Gingoog,Lawit
1004308018,Misamis Oriental,City of Gingoog,Libertad
1004308019,Misamis Oriental,City of Gingoog,Libon
1004308020,Misamis Oriental,City of Gingoog,Lunao
1004308021,Misamis Oriental,City of Gingoog,Lunotan
1004308022,Misamis Oriental,City of Gingoog,Malibud
1004308023,Misamis Oriental,City of Gingoog,Malinao
1004308024,Misamis Oriental,City of Gingoog,Maribucao
1004308026,Misamis Oriental,City of Gingoog,Mimbalagon
1004308027,Misamis Oriental,City of Gingoog,Mimbunga
1004308025,Misamis Oriental,City of Gingoog,Mimbuntong
1004308028,Misamis Oriental,City of Gingoog,Minsapinit
1004308029,Misamis Oriental,City of Gingoog,Murallon
1004308030,Misamis Oriental,City of Gingoog,Odiongan
1004308031,Misamis Oriental,City of Gingoog,Pangasihan
1004308032,Misamis Oriental,City of Gingoog,Pigsaluhan
1004308062,Misamis Oriental,City of Gingoog,Punong
1004308063,Misamis Oriental,City of Gingoog,Ricoro
1004308064,Misamis Oriental,City of Gingoog,Samay
1004308081,Misamis Oriental,City of Gingoog,San Jose
1004308065,Misamis Oriental,City of Gingoog,San Juan
1004308066,Misamis Oriental,City of Gingoog,San Luis
1004308067,Misamis Oriental,City of Gingoog,San Miguel
1004308082,Misamis Oriental,City of Gingoog,Sangalan
1004308068,Misamis Oriental,City of Gingoog,Santiago
1004308083,Misamis Oriental,City of Gingoog,Tagpako
1004308069,Misamis Oriental,City of Gingoog,Talisay
1004308070,Misamis Oriental,City of Gingoog,Talon
1004308071,Misamis Oriental,City of Gingoog,Tinabalan
1004308072,Misamis Oriental,City of Gingoog,Tinulongan
1004306001,Misamis Oriental,Claveria,Ani-e
1004306002,Misamis Oriental,Claveria,Aposkahoy
1004306003,Misamis Oriental,Claveria,Bulahan
1004306004,Misamis Oriental,Claveria,Cabacungan
1004306007,Misamis Oriental,Claveria,Gumaod
1004306008,Misamis Oriental,Claveria,Hinaplanan
1004306009,Misamis Oriental,Claveria,Kalawitan
1004306010,Misamis Oriental,Claveria,Lanise
1004306011,Misamis Oriental,Claveria,Luna
1004306012,Misamis Oriental,Claveria,Madaguing
1004306013,Misamis Oriental,Claveria,Malagana
1004306015,Misamis Oriental,Claveria,Mat-i
1004306014,Misamis Oriental,Claveria,Minalwang
1004306017,Misamis Oriental,Claveria,Pambugas
1004306016,Misamis Oriental,Claveria,Panampawan
1004306018,Misamis Oriental,Claveria,Patrocenio
1004306006,Misamis Oriental,Claveria,Pelaez
1004306019,Misamis Oriental,Claveria,Plaridel
1004306020,Misamis Oriental,Claveria,Poblacion
1004306021,Misamis Oriental,Claveria,Punong
1004306022,Misamis Oriental,Claveria,Rizal
1004306023,Misamis Oriental,Claveria,Santa Cruz
1004306024,Misamis Oriental,Claveria,Tamboboan
1004306025,Misamis Oriental,Claveria,Tipolohon
1004309001,Misamis Oriental,Gitagum,Burnay
1004309002,Misamis Oriental,Gitagum,Carlos P. Garcia
1004309004,Misamis Oriental,Gitagum,Cogon
1004309005,Misamis Oriental,Gitagum,Gregorio Pelaez
1004309006,Misamis Oriental,Gitagum,Kilangit
1004309007,Misamis Oriental,Gitagum,Matangad
1004309008,Misamis Oriental,Gitagum,Pangayawan
1004309009,Misamis Oriental,Gitagum,Poblacion
1004309010,Misamis Oriental,Gitagum,Quezon
1004309011,Misamis Oriental,Gitagum,Tala-o
1004309012,Misamis Oriental,Gitagum,Ulab
1004310001,Misamis Oriental,Initao,Aluna
1004310002,Misamis Oriental,Initao,Andales
1004310003,Misamis Oriental,Initao,Apas
1004310004,Misamis Oriental,Initao,Calacapan
1004310005,Misamis Oriental,Initao,Gimangpang
1004310006,Misamis Oriental,Initao,Jampason
1004310007,Misamis Oriental,Initao,Kamelon
1004310008,Misamis Oriental,Initao,Kanitoan
1004310009,Misamis Oriental,Initao,Oguis
1004310010,Misamis Oriental,Initao,Pagahan
1004310011,Misamis Oriental,Initao,Poblacion
1004310012,Misamis Oriental,Initao,Pontacon
1004310013,Misamis Oriental,Initao,San Pedro
1004310014,Misamis Oriental,Initao,Sinalac
1004310015,Misamis Oriental,Initao,Tawantawan
1004310016,Misamis Oriental,Initao,Tubigan
1004311001,Misamis Oriental,Jasaan,Aplaya
1004311002,Misamis Oriental,Jasaan,Bobontugan
1004311003,Misamis Oriental,Jasaan,Corrales
1004311004,Misamis Oriental,Jasaan,Danao
1004311015,Misamis Oriental,Jasaan,I. S. Cruz
1004311005,Misamis Oriental,Jasaan,Jampason
1004311006,Misamis Oriental,Jasaan,Kimaya
1004311007,Misamis Oriental,Jasaan,Lower Jasaan
1004311008,Misamis Oriental,Jasaan,Luz Banzon
1004311009,Misamis Oriental,Jasaan,Natubo
1004311010,Misamis Oriental,Jasaan,San Antonio
1004311011,Misamis Oriental,Jasaan,San Isidro
1004311012,Misamis Oriental,Jasaan,San Nicolas
1004311013,Misamis Oriental,Jasaan,Solana
1004311014,Misamis Oriental,Jasaan,Upper Jasaan
1004312001,Misamis Oriental,Kinoguitan,Beray
1004312002,Misamis Oriental,Kinoguitan,Bolisong
1004312003,Misamis Oriental,Kinoguitan,Buko
1004312005,Misamis Oriental,Kinoguitan,Calubo
1004312006,Misamis Oriental,Kinoguitan,Campo
1004312007,Misamis Oriental,Kinoguitan,Esperanza
1004312008,Misamis Oriental,Kinoguitan,Kagumahan
1004312004,Misamis Oriental,Kinoguitan,Kalitian
1004312009,Misamis Oriental,Kinoguitan,Kitotok
1004312010,Misamis Oriental,Kinoguitan,Panabol
1004312011,Misamis Oriental,Kinoguitan,Poblacion
1004312012,Misamis Oriental,Kinoguitan,Salicapawan
1004312013,Misamis Oriental,Kinoguitan,Salubsob
1004312014,Misamis Oriental,Kinoguitan,Suarez
1004312015,Misamis Oriental,Kinoguitan,Sumalag
1004313001,Misamis Oriental,Lagonglong,Banglay
1004313002,Misamis Oriental,Lagonglong,Dampil
1004313003,Misamis Oriental,Lagonglong,Gaston
1004313004,Misamis Oriental,Lagonglong,Kabulawan
1004313005,Misamis Oriental,Lagonglong,Kauswagan
1004313006,Misamis Oriental,Lagonglong,Lumbo
1004313007,Misamis Oriental,Lagonglong,Manaol
1004313008,Misamis Oriental,Lagonglong,Poblacion
1004313009,Misamis Oriental,Lagonglong,Tabok
1004313010,Misamis Oriental,Lagonglong,Umagos
1004314001,Misamis Oriental,Laguindingan,Aromahon
1004314002,Misamis Oriental,Laguindingan,Gasi
1004314003,Misamis Oriental,Laguindingan,Kibaghot
1004314004,Misamis Oriental,Laguindingan,Lapad
1004314005,Misamis Oriental,Laguindingan,Liberty
1004314006,Misamis Oriental,Laguindingan,Mauswagon
1004314007,Misamis Oriental,Laguindingan,Moog
1004314008,Misamis Oriental,Laguindingan,Poblacion
1004314009,Misamis Oriental,Laguindingan,Sambulawan
1004314010,Misamis Oriental,Laguindingan,Sinai
1004314011,Misamis Oriental,Laguindingan,Tubajon
1004315001,Misamis Oriental,Libertad,Dulong
1004315002,Misamis Oriental,Libertad,Gimaylan
1004315003,Misamis Oriental,Libertad,Kimalok
1004315004,Misamis Oriental,Libertad,Lubluban
1004315005,Misamis Oriental,Libertad,Poblacion
1004315006,Misamis Oriental,Libertad,Retablo
1004315007,Misamis Oriental,Libertad,Santo Niño
1004315008,Misamis Oriental,Libertad,Tangcub
1004315009,Misamis Oriental,Libertad,Taytayan
1004316001,Misamis Oriental,Lugait,Aya-aya
1004316002,Misamis Oriental,Lugait,Betahon
1004316003,Misamis Oriental,Lugait,Biga
1004316004,Misamis Oriental,Lugait,Calangahan
1004316005,Misamis Oriental,Lugait,Kaluknayan
1004316006,Misamis Oriental,Lugait,Lower Talacogon
1004316007,Misamis Oriental,Lugait,Poblacion
1004316008,Misamis Oriental,Lugait,Upper Talacogon
1004317001,Misamis Oriental,Magsaysay,Abunda
1004317002,Misamis Oriental,Magsaysay,Artadi
1004317003,Misamis Oriental,Magsaysay,Bonifacio Aquino
1004317004,Misamis Oriental,Magsaysay,Cabalawan
1004317005,Misamis Oriental,Magsaysay,Cabantian
1004317006,Misamis Oriental,Magsaysay,Cabubuhan
1004317007,Misamis Oriental,Magsaysay,Candiis
1004317008,Misamis Oriental,Magsaysay,Consuelo
1004317009,Misamis Oriental,Magsaysay,Damayuhan
1004317010,Misamis Oriental,Magsaysay,Gumabon
1004317023,Misamis Oriental,Magsaysay,Katipunan
1004317011,Misamis Oriental,Magsaysay,Kauswagan
1004317012,Misamis Oriental,Magsaysay,Kibungsod
1004317013,Misamis Oriental,Magsaysay,Mahayahay
1004317014,Misamis Oriental,Magsaysay,Mindulao
1004317015,Misamis Oriental,Magsaysay,Pag-asa
